data_year,criminal_act_id,offense_id
2021,9,175401976
2021,9,175401956
2021,8,175400484
2021,9,175400488
2021,6,175400496
2021,9,175401961
2021,9,175401969
2021,6,175401973
2021,6,175401975
2021,6,175400511
2021,9,175401977
2021,9,175401979
2021,9,175400526
2021,9,175401982
2021,9,175400527
2021,9,175401983
2021,9,175401984
2021,9,175401985
2021,6,175401988
2021,9,175401992
2021,9,175401993
2021,9,175402033
2021,1,175402032
2021,9,175401997
2021,9,175402004
2021,9,175402006
2021,9,175402043
2021,9,175402021
2021,9,175402014
2021,6,175400559
2021,6,175400560
2021,6,175400568
2021,9,175402030
2021,9,175402034
2021,6,176578646
2021,9,175402041
2021,9,175402042
2021,4,175402064
2021,9,175402107
2021,9,175402047
2021,6,175402048
2021,6,175402049
2021,9,175402050
2021,9,175402051
2021,6,175402053
2021,6,175402054
2021,9,175402063
2021,9,175402057
2021,9,175402068
2021,9,175402070
2021,3,175402071
2021,6,175402079
2021,6,175402080
2021,9,175402074
2021,6,175402075
2021,6,175402089
2021,9,175402085
2021,9,175402088
2021,2,175402090
2021,9,175402092
2021,10,175402093
2021,9,175402094
2021,6,175400653
2021,6,175402095
2021,9,175402115
2021,9,175402106
2021,9,175402151
2021,6,175402114
2021,3,175402113
2021,1,175402124
2021,9,175402127
2021,9,175402357
2021,9,175402133
2021,6,175402134
2021,6,175402135
2021,9,175402136
2021,9,175402137
2021,6,175402142
2021,9,175402147
2021,1,175402156
2021,6,175402155
2021,5,175402164
2021,9,175402163
2021,9,175402168
2021,9,175402177
2021,6,175402321
2021,9,176578651
2021,9,176578656
2021,9,175402185
2021,9,176578652
2021,9,175402188
2021,9,175402187
2021,9,175402192
2021,6,175402198
2021,9,176578653
2021,9,175402213
2021,9,175402226
2021,10,175402222
2021,9,179617823
2021,9,176578695
2021,6,176578663
2021,9,175402247
2021,9,176578670
2021,9,176578674
2021,9,176578673
2021,9,176578678
2021,8,176578676
2021,2,176578723
2021,9,175402291
2021,6,176578682
2021,9,176578683
2021,6,176578684
2021,6,176578685
2021,6,176578686
2021,6,176578687
2021,6,176578691
2021,6,176578692
2021,9,176578690
2021,6,176578696
2021,6,176578697
2021,9,176578698
2021,6,176578700
2021,6,176578701
2021,9,175402311
2021,9,176578705
2021,9,176578719
2021,9,175402317
2021,1,175402318
2021,6,176578832
2021,9,176578717
2021,9,176578729
2021,6,176578737
2021,6,176578738
2021,9,176578739
2021,9,176578755
2021,9,176578756
2021,9,176578749
2021,6,176578750
2021,9,176578757
2021,6,176578776
2021,6,176578777
2021,6,176578760
2021,9,176578774
2021,9,176578761
2021,10,176578771
2021,9,176578779
2021,6,176578780
2021,8,176578784
2021,9,176578785
2021,9,176578786
2021,6,176578795
2021,9,176578822
2021,9,176578819
2021,9,176578817
2021,6,176578818
2021,9,176578821
2021,9,176578823
2021,6,176578824
2021,9,176578826
2021,9,176578871
2021,6,176578921
2021,9,176578922
2021,9,176578843
2021,9,176578849
2021,9,176578852
2021,9,176578853
2021,6,176578860
2021,1,176578864
2021,6,176578868
2021,6,176578869
2021,9,176578870
2021,9,176578876
2021,9,176578896
2021,6,176578890
2021,6,176578892
2021,9,176578910
2021,9,176578897
2021,9,176578901
2021,9,176578904
2021,6,176578905
2021,9,176578926
2021,1,176578918
2021,9,176578923
2021,6,176578928
2021,9,176578985
2021,9,176578935
2021,9,176578937
2021,9,176578939
2021,9,176578986
2021,9,176578945
2021,9,176578942
2021,6,176578941
2021,9,176578949
2021,9,176578947
2021,9,176578950
2021,3,176578951
2021,6,176578951
2021,9,176578953
2021,9,176578957
2021,9,176578960
2021,9,176578961
2021,9,176578959
2021,6,176578966
2021,6,176578967
2021,6,176578968
2021,9,176578969
2021,6,176578987
2021,9,178490604
2021,6,176578997
2021,9,176579010
2021,9,176579007
2021,9,176578999
2021,8,176579000
2021,6,176579001
2021,9,176579008
2021,9,176579011
2021,9,176579002
2021,6,176579003
2021,9,176579005
2021,9,176579009
2021,9,176579012
2021,9,176579014
2021,9,176579015
2021,9,176579018
2021,6,176579019
2021,9,176579020
2021,7,176579025
2021,6,176579026
2021,6,176579027
2021,9,176579030
2021,6,178490606
2021,6,176579034
2021,6,176579035
2021,9,176579036
2021,9,176579039
2021,2,178490647
2021,9,178490673
2021,9,179617837
2021,9,178490726
2021,6,163534553
2021,2,165712040
2021,9,164831331
2021,6,164831319
2021,6,164831321
2021,6,164831470
2021,9,162278115
2021,9,162274762
2021,9,164899156
2021,9,162278086
2021,9,162274752
2021,9,162274692
2021,9,162274691
2021,9,162274688
2021,9,162274689
2021,8,164271430
2021,9,162274657
2021,3,162278076
2021,9,162278084
2021,1,162274686
2021,9,162274685
2021,9,162274684
2021,6,162278081
2021,9,162274679
2021,9,162274677
2021,9,162274676
2021,9,166781558
2021,9,162274664
2021,9,162278070
2021,6,162278068
2021,9,162278067
2021,9,164271454
2021,6,162274654
2021,6,162274655
2021,9,162274652
2021,9,162278061
2021,9,164271326
2021,6,162278054
2021,9,164271380
2021,9,162278051
2021,6,162278050
2021,9,162274632
2021,6,162278048
2021,9,162274640
2021,9,162278044
2021,9,162278045
2021,9,162274638
2021,9,162274635
2021,9,162278043
2021,2,162278028
2021,9,162278042
2021,9,162274631
2021,6,162278035
2021,6,162278036
2021,9,162278039
2021,6,162278033
2021,7,162278033
2021,9,162274628
2021,9,162278029
2021,9,162278030
2021,8,162278024
2021,9,162278023
2021,9,162278010
2021,9,162278019
2021,8,162274620
2021,9,165923083
2021,9,162274617
2021,9,162278006
2021,6,162274615
2021,9,162278009
2021,9,164271448
2021,9,162274614
2021,5,162278005
2021,9,162278004
2021,9,164271439
2021,9,164271433
2021,9,164271435
2021,9,164271431
2021,6,164271387
2021,7,164271424
2021,9,164271420
2021,9,164271414
2021,9,166781648
2021,6,164271410
2021,6,164271411
2021,6,164271405
2021,8,164271394
2021,8,164271395
2021,9,164271397
2021,9,164271401
2021,9,164899309
2021,9,164271391
2021,9,164271385
2021,6,164271383
2021,6,164271378
2021,6,164899307
2021,6,164899308
2021,9,164271360
2021,8,164271359
2021,9,164271353
2021,9,164271350
2021,9,164271348
2021,1,164271342
2021,6,164271342
2021,4,164271343
2021,9,164271310
2021,9,164271341
2021,9,177065078
2021,9,164271340
2021,9,164899188
2021,9,164899189
2021,6,164899190
2021,9,164271335
2021,9,164271332
2021,9,164271328
2021,9,164271322
2021,9,164271292
2021,1,164271320
2021,6,164271317
2021,6,164271318
2021,6,164271319
2021,6,174898607
2021,9,164271312
2021,9,164271311
2021,9,164271307
2021,9,164271308
2021,9,164271300
2021,9,164271297
2021,9,164271296
2021,9,164271285
2021,9,164271283
2021,9,166781560
2021,9,164271268
2021,9,164899302
2021,9,165923186
2021,9,164899299
2021,6,164899292
2021,7,164899293
2021,8,164899291
2021,9,164899290
2021,9,164899285
2021,9,164899278
2021,9,164899280
2021,6,164899279
2021,6,164899273
2021,9,164899271
2021,9,164899265
2021,6,164899266
2021,9,164899268
2021,9,164899269
2021,9,166781639
2021,6,164899247
2021,6,164899248
2021,9,164899256
2021,9,164899250
2021,9,164899249
2021,9,164899234
2021,9,164899235
2021,9,164899204
2021,9,164899210
2021,6,164899207
2021,9,164899203
2021,9,174285979
2021,9,169829099
2021,9,164899198
2021,9,164899194
2021,9,165923185
2021,9,164899186
2021,9,166781771
2021,9,164899184
2021,9,164899183
2021,9,164899182
2021,9,164899178
2021,9,164899173
2021,9,164899155
2021,6,164899168
2021,6,164899160
2021,6,164899161
2021,9,164899152
2021,9,164899150
2021,6,164899145
2021,9,164899143
2021,9,164899136
2021,6,164899142
2021,9,164899132
2021,9,164899120
2021,9,164899121
2021,9,164899126
2021,8,164899123
2021,8,164899109
2021,9,164899103
2021,9,164899099
2021,9,164899086
2021,9,165923176
2021,9,165923177
2021,6,165923175
2021,9,165923172
2021,9,165923169
2021,9,165923170
2021,9,165923167
2021,9,165923165
2021,9,165923166
2021,9,165923164
2021,9,165923161
2021,9,165923160
2021,6,165923159
2021,9,165923153
2021,9,165923149
2021,6,165923150
2021,9,165923151
2021,9,165923148
2021,9,165923143
2021,9,165923142
2021,9,165923141
2021,6,165923138
2021,6,165923134
2021,6,165923135
2021,9,165923132
2021,6,165923133
2021,8,165923133
2021,9,168248993
2021,1,165923129
2021,6,165923124
2021,6,165923123
2021,9,165923122
2021,9,165923116
2021,9,165923117
2021,6,165923118
2021,6,165923119
2021,6,165923120
2021,9,165923114
2021,6,165923113
2021,9,165923111
2021,8,165923108
2021,8,165923109
2021,9,165923107
2021,6,165923110
2021,6,165923102
2021,8,165923102
2021,9,177065116
2021,6,165923103
2021,9,165923100
2021,9,165923096
2021,9,165923094
2021,6,165923091
2021,6,165923092
2021,6,165923088
2021,8,163534508
2021,9,166781769
2021,6,171124737
2021,9,166781746
2021,3,165711948
2021,6,171745927
2021,9,165923070
2021,8,166621461
2021,9,165923068
2021,8,165712004
2021,9,166781766
2021,8,166781767
2021,8,174898635
2021,6,165923065
2021,8,174898637
2021,9,165923064
2021,9,161334671
2021,9,165923063
2021,9,165923062
2021,6,165923058
2021,6,165923059
2021,9,174286105
2021,9,165923056
2021,9,165923055
2021,9,165923052
2021,9,165923049
2021,9,165923048
2021,6,165923046
2021,9,165923041
2021,9,166781709
2021,9,166781752
2021,9,169829324
2021,9,165923043
2021,9,166781760
2021,9,165923042
2021,9,166781580
2021,9,165923039
2021,9,166781750
2021,9,166781757
2021,9,166781758
2021,9,166781753
2021,9,166781747
2021,9,166781700
2021,9,166781744
2021,3,166781729
2021,9,172264507
2021,6,166781741
2021,6,166781736
2021,9,166781728
2021,6,166781725
2021,9,166781722
2021,9,166781721
2021,9,166781717
2021,9,166781718
2021,9,166781719
2021,9,166781713
2021,9,166781711
2021,9,166781710
2021,9,166781704
2021,9,166781705
2021,9,166781703
2021,9,168249011
2021,9,168249012
2021,9,166781699
2021,9,166781697
2021,9,166781698
2021,6,166781689
2021,6,166781690
2021,6,166781685
2021,6,166781684
2021,6,166781678
2021,9,166781669
2021,8,166781664
2021,8,166781665
2021,9,166781676
2021,9,166781674
2021,9,166781668
2021,9,166781661
2021,8,166781662
2021,9,166781656
2021,9,166781650
2021,9,166781632
2021,9,166781644
2021,9,166781647
2021,6,166781638
2021,9,166781642
2021,9,166781643
2021,9,166781564
2021,9,166781633
2021,9,166781635
2021,6,166781626
2021,9,166781624
2021,9,166781625
2021,2,166781618
2021,4,166781618
2021,7,166781618
2021,9,166781616
2021,6,166781621
2021,3,166781622
2021,9,166781611
2021,9,166781609
2021,9,166781608
2021,6,166781607
2021,9,166781575
2021,9,166781605
2021,6,166781577
2021,6,166781578
2021,9,166781601
2021,9,166781563
2021,9,166781598
2021,9,166781597
2021,6,166781565
2021,9,166781591
2021,9,166781593
2021,9,166781594
2021,9,166781592
2021,9,168248991
2021,9,166781583
2021,6,166781582
2021,9,166781581
2021,9,166781573
2021,9,177065157
2021,9,166781568
2021,6,166781566
2021,6,166781567
2021,9,166781561
2021,9,175171954
2021,9,169829329
2021,6,168248994
2021,6,168248995
2021,6,168248992
2021,9,168248990
2021,9,168248987
2021,6,168248986
2021,6,168248984
2021,9,168248981
2021,6,168248977
2021,6,168248978
2021,6,168248979
2021,6,168248972
2021,8,168248972
2021,9,168248964
2021,9,168248970
2021,9,168248966
2021,9,168248963
2021,9,172264508
2021,6,168248958
2021,9,168248959
2021,9,168248823
2021,6,168248957
2021,8,168248954
2021,9,168248955
2021,9,168248950
2021,6,168248949
2021,6,168248953
2021,9,168248829
2021,9,168248947
2021,9,169829073
2021,9,168248821
2021,9,168248819
2021,9,168248818
2021,9,168248808
2021,9,168248806
2021,9,168248790
2021,9,168248805
2021,9,169829201
2021,9,168248802
2021,9,174286103
2021,9,174286104
2021,9,172264293
2021,9,168248795
2021,9,168248791
2021,9,168248796
2021,9,168248772
2021,9,168248797
2021,9,168248794
2021,9,168248793
2021,9,168248766
2021,9,168248788
2021,6,168248784
2021,9,172264260
2021,9,168248779
2021,9,168248775
2021,9,168248778
2021,9,168248776
2021,9,169829328
2021,9,168248773
2021,6,168248770
2021,9,169829318
2021,9,168248735
2021,9,168248753
2021,9,168248763
2021,9,168248745
2021,6,172264272
2021,6,172264273
2021,9,168248732
2021,9,168248760
2021,9,168248750
2021,6,168248747
2021,6,168248748
2021,6,168248749
2021,9,168248746
2021,6,168248731
2021,6,168248725
2021,9,168248733
2021,6,168248738
2021,6,168248739
2021,6,168248722
2021,9,168248727
2021,9,168248724
2021,9,168248726
2021,9,169829158
2021,9,168248717
2021,9,168248714
2021,9,168248716
2021,9,168248688
2021,9,169829326
2021,6,174286076
2021,6,168248708
2021,9,169829320
2021,9,168248706
2021,9,168248700
2021,6,168248697
2021,9,168248696
2021,9,168248689
2021,9,168248690
2021,9,169829309
2021,9,175172010
2021,6,169829307
2021,9,172264467
2021,8,169829306
2021,6,169829303
2021,6,169829304
2021,6,169829302
2021,9,169829297
2021,9,169829301
2021,9,169829296
2021,9,169829292
2021,6,169829291
2021,6,169829281
2021,6,169829290
2021,9,172264506
2021,9,169829279
2021,9,169829273
2021,9,169829272
2021,9,169829266
2021,9,169829271
2021,9,169829268
2021,9,169829262
2021,9,169829259
2021,9,169829260
2021,9,169829252
2021,9,169829255
2021,9,169829250
2021,9,169829249
2021,9,169829248
2021,9,169829243
2021,9,169829207
2021,9,172264215
2021,9,169829234
2021,9,169829239
2021,9,169829160
2021,9,169829231
2021,9,174285977
2021,6,169829230
2021,9,169829228
2021,6,169829227
2021,9,169829225
2021,9,172264258
2021,9,172264468
2021,9,169829222
2021,9,169829221
2021,9,169829215
2021,6,169829216
2021,9,169829219
2021,6,169829210
2021,6,169829211
2021,9,169829197
2021,9,169829194
2021,9,169829191
2021,9,169829188
2021,9,169829183
2021,9,169829182
2021,9,169829179
2021,6,169829177
2021,9,172264362
2021,9,169829167
2021,8,172264392
2021,9,169829169
2021,6,169829166
2021,9,169829161
2021,9,169829102
2021,6,172264380
2021,6,169829155
2021,6,169829153
2021,9,169829132
2021,9,169829134
2021,9,169829131
2021,9,169829130
2021,9,169829129
2021,6,169829127
2021,6,169829123
2021,6,169829124
2021,9,169829118
2021,9,169829119
2021,9,169829116
2021,9,169829122
2021,9,169829112
2021,6,169829110
2021,9,174286127
2021,9,174286128
2021,9,169829104
2021,9,169829103
2021,8,169829100
2021,9,169829093
2021,9,169829095
2021,6,172264263
2021,6,169829089
2021,6,169829090
2021,9,169829085
2021,6,169829083
2021,8,169829084
2021,9,169829087
2021,9,169829077
2021,6,169829070
2021,6,169829071
2021,9,172264370
2021,6,169829069
2021,9,169829067
2021,9,172264376
2021,9,172264372
2021,6,172264371
2021,6,172264373
2021,9,172264369
2021,9,172264366
2021,9,172264367
2021,9,172264365
2021,9,172264357
2021,9,172264361
2021,9,172264364
2021,9,172264356
2021,9,172264363
2021,6,172264340
2021,9,172264355
2021,9,172264354
2021,6,175171966
2021,9,172264352
2021,9,172264353
2021,9,172264351
2021,9,172264346
2021,6,172264345
2021,9,175171938
2021,9,172264339
2021,9,172264338
2021,9,172264334
2021,9,172264335
2021,6,172264331
2021,6,172264330
2021,9,172264328
2021,6,172264324
2021,7,177065050
2021,9,172264319
2021,6,172264320
2021,9,172264315
2021,9,172264316
2021,9,172264313
2021,2,172264306
2021,9,174286101
2021,9,172264302
2021,9,172264303
2021,9,172264301
2021,9,172264529
2021,1,172264295
2021,6,172264295
2021,8,172264295
2021,9,172264294
2021,6,172264280
2021,8,172264281
2021,9,172264275
2021,6,172264265
2021,6,172264268
2021,6,172264241
2021,6,172264256
2021,9,172264252
2021,7,172264254
2021,9,172264255
2021,9,172264253
2021,9,172264250
2021,9,172264249
2021,9,172264248
2021,6,172264245
2021,8,172264245
2021,9,172264247
2021,9,172264242
2021,9,172264244
2021,9,172264525
2021,6,172264239
2021,6,172264240
2021,9,172264236
2021,6,172264238
2021,9,172264234
2021,6,172264233
2021,6,172264230
2021,6,172264231
2021,6,172264220
2021,9,172264228
2021,9,172264225
2021,6,172264221
2021,6,172264222
2021,9,172264208
2021,9,172264217
2021,9,172264212
2021,6,172264213
2021,6,172264520
2021,9,172264214
2021,6,172264209
2021,9,172264210
2021,9,172264206
2021,6,172264204
2021,6,172264518
2021,6,172264519
2021,9,172264515
2021,9,175172029
2021,9,172264501
2021,9,172264498
2021,6,172264499
2021,6,172264500
2021,6,172264491
2021,9,172264495
2021,6,172264493
2021,6,172264494
2021,9,172264496
2021,9,172264487
2021,9,172264486
2021,9,172264484
2021,9,172264483
2021,6,172264480
2021,6,172264481
2021,9,172264479
2021,9,172264475
2021,6,172264470
2021,6,172264471
2021,9,172264473
2021,9,172264469
2021,6,172264463
2021,9,172264458
2021,6,172264457
2021,9,172264462
2021,6,172264459
2021,6,172264460
2021,6,172264461
2021,9,172264454
2021,9,172264456
2021,9,172264453
2021,9,172264452
2021,6,172264450
2021,9,172264440
2021,9,172264444
2021,6,172264442
2021,6,172264443
2021,9,174285968
2021,9,174286126
2021,9,172264434
2021,9,172264437
2021,9,172264435
2021,9,174286122
2021,6,174286123
2021,6,174286124
2021,9,172264413
2021,9,172264433
2021,9,172264432
2021,8,172264431
2021,6,172264427
2021,9,172264429
2021,9,172264420
2021,9,172264424
2021,9,172264425
2021,6,172264414
2021,6,172264411
2021,9,172264408
2021,9,172264410
2021,9,172264387
2021,9,174286112
2021,6,174286114
2021,9,172264397
2021,9,172264395
2021,9,174286111
2021,9,172264391
2021,6,172264390
2021,9,172264389
2021,9,175172031
2021,9,174286007
2021,9,172264386
2021,6,172264384
2021,9,174286107
2021,6,174286097
2021,6,174286098
2021,9,174286086
2021,9,174286108
2021,9,174286079
2021,9,174286106
2021,9,174286092
2021,9,174286072
2021,9,174286087
2021,9,174286088
2021,9,174286084
2021,9,174286085
2021,9,174286075
2021,9,175172032
2021,9,174286071
2021,3,175172030
2021,6,175172030
2021,9,174286064
2021,9,174286065
2021,9,174286063
2021,6,174286058
2021,9,174286062
2021,9,174286059
2021,9,174286056
2021,6,174286057
2021,9,174286052
2021,9,174286047
2021,9,174286050
2021,9,174286044
2021,9,174286006
2021,9,174286033
2021,9,174286030
2021,6,174286021
2021,9,174286026
2021,6,174286024
2021,9,174286023
2021,9,174286018
2021,9,174286016
2021,9,174286015
2021,9,174286014
2021,9,174286008
2021,9,174286004
2021,6,174286001
2021,9,174285999
2021,6,174286000
2021,6,174285997
2021,9,174285987
2021,6,174285996
2021,9,174285992
2021,9,174285990
2021,9,174285981
2021,9,174285994
2021,9,174285989
2021,9,174285986
2021,9,174285972
2021,9,174285960
2021,9,174285984
2021,9,174285983
2021,9,174285982
2021,9,175172027
2021,9,175172028
2021,9,174285976
2021,9,174285971
2021,10,177065178
2021,9,177065069
2021,6,174285969
2021,9,174285963
2021,9,174285964
2021,9,174285967
2021,9,174285962
2021,9,174285961
2021,9,174285959
2021,6,175172023
2021,9,175172019
2021,8,175172015
2021,8,175172016
2021,9,175172018
2021,9,177065149
2021,9,175172013
2021,6,175172014
2021,9,177065177
2021,9,177065176
2021,9,175172008
2021,6,175172006
2021,9,175172001
2021,6,175172000
2021,6,175171990
2021,9,175171994
2021,9,175171995
2021,9,175171992
2021,9,175171988
2021,9,175171986
2021,9,177065171
2021,9,175171983
2021,9,175171979
2021,9,175171974
2021,9,175171981
2021,6,175171977
2021,6,175171978
2021,9,175171975
2021,9,175171971
2021,9,175171964
2021,9,175171963
2021,9,175171961
2021,3,175171949
2021,6,175171949
2021,8,175171949
2021,9,175171951
2021,9,175171957
2021,9,175171953
2021,8,175171948
2021,9,175171947
2021,9,175171946
2021,9,177065167
2021,9,177065169
2021,9,175171939
2021,6,175171934
2021,6,175171935
2021,6,175171936
2021,9,175171937
2021,6,177065166
2021,6,175171929
2021,9,175171931
2021,9,175171932
2021,9,175171930
2021,9,175171927
2021,8,175171928
2021,9,177065141
2021,9,175171915
2021,9,175171919
2021,9,177065077
2021,9,175171913
2021,6,175171914
2021,9,175171911
2021,9,175171912
2021,6,175171909
2021,9,175171893
2021,9,175171898
2021,9,175171904
2021,9,175171899
2021,6,175171895
2021,9,175171892
2021,9,175171889
2021,9,175171886
2021,9,177065160
2021,9,175171885
2021,9,175171882
2021,10,175171878
2021,9,175171879
2021,10,177065158
2021,9,177065153
2021,9,177065154
2021,9,177065145
2021,9,177065144
2021,6,177065143
2021,9,177065142
2021,9,177065138
2021,9,177065136
2021,9,177065134
2021,9,177065126
2021,6,177065118
2021,9,177065122
2021,9,177065123
2021,6,177065114
2021,9,177065107
2021,6,177065108
2021,6,177065109
2021,9,177065111
2021,9,177065105
2021,9,177065106
2021,9,177065101
2021,9,177065100
2021,9,177065099
2021,9,177065096
2021,9,177065094
2021,9,177065091
2021,6,177065073
2021,6,177065074
2021,9,177065075
2021,9,177065071
2021,9,177065070
2021,9,177065066
2021,9,177065065
2021,6,177065064
2021,9,177065060
2021,9,177065061
2021,9,177065056
2021,9,177065054
2021,9,177065046
2021,8,177065047
2021,9,177065041
2021,6,177065039
2021,6,177065037
2021,6,177065036
2021,6,177065035
2021,9,177065032
2021,6,177065034
2021,9,165923735
2021,9,165923716
2021,9,165923718
2021,6,165923771
2021,6,165923772
2021,6,165923742
2021,9,165923743
2021,6,165923822
2021,9,165923745
2021,9,165923749
2021,6,165923750
2021,9,165923751
2021,9,166781774
2021,6,165923756
2021,6,165923757
2021,9,165923728
2021,9,165923715
2021,9,165923760
2021,6,165923761
2021,6,165923762
2021,9,165923891
2021,3,166781798
2021,9,165923763
2021,6,165923765
2021,9,165923770
2021,9,165923779
2021,6,165923780
2021,9,165923781
2021,6,165923782
2021,6,165923783
2021,6,165923784
2021,6,165923787
2021,9,165923790
2021,6,166781776
2021,9,165923794
2021,9,165923795
2021,9,165923796
2021,6,170550032
2021,6,165923892
2021,9,165923803
2021,2,165923806
2021,6,169573751
2021,9,165923812
2021,9,165923811
2021,1,165923830
2021,6,169573786
2021,9,165923833
2021,6,165923835
2021,6,165923842
2021,9,165923843
2021,6,165923845
2021,6,165923846
2021,6,166781777
2021,9,165923848
2021,6,165923853
2021,6,165923854
2021,9,165923855
2021,6,165923856
2021,9,165923857
2021,6,165923858
2021,6,165923859
2021,9,165923816
2021,9,165923814
2021,6,166781772
2021,6,166781773
2021,9,165923817
2021,9,165923860
2021,2,165923865
2021,6,165923867
2021,9,165923868
2021,6,165923870
2021,9,165923879
2021,6,165923880
2021,9,165923905
2021,9,165923896
2021,9,165923906
2021,9,165923911
2021,1,165923922
2021,1,166781801
2021,6,165923897
2021,6,165923923
2021,6,165923924
2021,9,165923889
2021,6,169573757
2021,9,165923929
2021,6,165923936
2021,6,165923937
2021,9,165923943
2021,6,169575910
2021,9,165923946
2021,9,166781803
2021,9,165923947
2021,6,166781805
2021,6,166781806
2021,9,166781809
2021,9,169573785
2021,9,180408216
2021,9,166781802
2021,9,166781819
2021,9,166781833
2021,6,169573762
2021,6,169573763
2021,9,166781841
2021,9,166781800
2021,9,166781782
2021,9,166781780
2021,9,166781845
2021,6,174073932
2021,9,166781850
2021,6,166781852
2021,9,166781854
2021,6,170550033
2021,9,166781867
2021,9,166781864
2021,9,180408217
2021,6,174700175
2021,9,169573798
2021,6,172079526
2021,6,172079527
2021,6,169573799
2021,6,174073933
2021,6,174073934
2021,9,180408218
2021,9,169573806
2021,9,169573807
2021,6,172079651
2021,6,169573812
2021,6,177604372
2021,9,169573817
2021,9,169573818
2021,9,169573819
2021,6,170550041
2021,6,170550042
2021,7,169573826
2021,9,169573827
2021,9,169573828
2021,9,169573831
2021,6,174073935
2021,6,174073936
2021,6,174073937
2021,9,169573837
2021,6,169573838
2021,3,169575919
2021,8,169575922
2021,6,169575927
2021,9,169575932
2021,9,169575934
2021,9,169575911
2021,9,169575939
2021,9,169575941
2021,6,169575944
2021,9,169575946
2021,9,169575949
2021,9,180408219
2021,6,169575952
2021,9,169575954
2021,9,169575956
2021,9,169575961
2021,9,176076700
2021,9,169575970
2021,6,169575964
2021,6,176076701
2021,6,176076702
2021,14,170550046
2021,9,170550113
2021,9,170550053
2021,9,170550054
2021,6,176076703
2021,9,170550061
2021,6,170550062
2021,9,176076705
2021,6,170550069
2021,13,170550040
2021,6,176076706
2021,6,170550073
2021,9,170550082
2021,9,170550086
2021,9,170550089
2021,6,170550091
2021,9,170550078
2021,9,170550092
2021,6,170550093
2021,9,170550100
2021,9,170550107
2021,9,170550108
2021,9,172079601
2021,9,172079589
2021,9,172079605
2021,6,172079625
2021,9,172079578
2021,9,174073945
2021,9,172079610
2021,9,180408220
2021,9,172079654
2021,9,172079668
2021,6,172079670
2021,9,172079675
2021,9,172079691
2021,9,172079695
2021,6,172079697
2021,6,172079694
2021,9,172079699
2021,9,174073949
2021,9,172079705
2021,9,172079764
2021,6,174073952
2021,6,174073953
2021,9,174073958
2021,9,174073959
2021,6,174073960
2021,6,174073965
2021,6,174073946
2021,9,174073943
2021,6,174073977
2021,9,174073978
2021,9,174073979
2021,9,174073982
2021,2,174700177
2021,6,174073991
2021,9,174073990
2021,6,174700191
2021,9,174700195
2021,9,177604381
2021,1,174700196
2021,9,174700207
2021,6,174700210
2021,9,176076713
2021,9,174700224
2021,9,174700230
2021,9,174700365
2021,9,174700364
2021,6,176076717
2021,2,174700181
2021,9,174700370
2021,2,174700372
2021,9,174700380
2021,9,174700374
2021,9,176076714
2021,9,177604376
2021,6,174700388
2021,9,174700394
2021,6,180408202
2021,9,177604378
2021,9,176076718
2021,9,176076726
2021,9,176076727
2021,9,180408223
2021,6,176076731
2021,9,176076734
2021,9,176076733
2021,9,176076741
2021,6,176076742
2021,9,176076736
2021,9,176076752
2021,9,176076757
2021,6,177604382
2021,6,177604385
2021,6,177604386
2021,9,161954493
2021,6,167258775
2021,6,161954495
2021,9,161950240
2021,9,161954508
2021,9,161954510
2021,9,161950448
2021,9,161950454
2021,6,167259142
2021,9,161950457
2021,9,161950458
2021,9,161954727
2021,9,161954730
2021,6,161954737
2021,9,161954736
2021,9,161954738
2021,6,161950476
2021,6,161950483
2021,6,161950484
2021,9,161954744
2021,6,161954745
2021,9,161950488
2021,9,161954749
2021,9,161950498
2021,9,161950502
2021,9,165725279
2021,9,161950506
2021,5,161954760
2021,7,161954763
2021,9,161954765
2021,9,161950507
2021,9,161950509
2021,9,161954776
2021,9,161950513
2021,1,161954783
2021,9,161950515
2021,9,161950516
2021,9,161950517
2021,9,161950518
2021,6,161954789
2021,5,164271495
2021,5,170085452
2021,9,164271501
2021,6,164271510
2021,9,164271515
2021,9,164271526
2021,9,164271531
2021,6,164271532
2021,8,164271535
2021,9,164271548
2021,6,170085460
2021,6,170085461
2021,6,164271551
2021,6,164271552
2021,9,164271557
2021,9,164271558
2021,9,164271560
2021,6,164271565
2021,9,164271567
2021,9,164271569
2021,1,170085464
2021,9,164271577
2021,9,164271579
2021,9,164271585
2021,6,164271586
2021,9,164271587
2021,6,164271588
2021,6,164271589
2021,6,164271595
2021,9,164271599
2021,9,164271601
2021,9,164271602
2021,9,164271604
2021,6,164271605
2021,6,164271609
2021,6,164952244
2021,9,164952246
2021,9,164952247
2021,9,164952248
2021,9,164952253
2021,6,164952256
2021,6,164952258
2021,6,165725282
2021,6,164952264
2021,9,164952265
2021,9,164952266
2021,9,164952270
2021,9,164952273
2021,9,164952276
2021,6,164952279
2021,6,164952280
2021,9,164952281
2021,9,178315184
2021,9,164952284
2021,9,164952288
2021,9,164952290
2021,9,164952294
2021,6,164952296
2021,6,164952299
2021,6,164952306
2021,6,164952307
2021,9,164952308
2021,9,164952309
2021,6,164952310
2021,6,164952312
2021,6,164952313
2021,6,164952315
2021,9,164952316
2021,7,164952317
2021,9,164952323
2021,6,164952324
2021,9,164952325
2021,6,164952326
2021,9,164952336
2021,6,164952338
2021,9,164952340
2021,4,164952343
