data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2021,44994397,,51
2021,44675499,,51
2021,45297415,,51
2021,44675500,,51
2021,45297416,,3
2021,44675502,,51
2021,44675503,,51
2021,44675504,,51
2021,44675507,,51
2021,44675505,,51
2021,44675506,,51
2021,44994398,,51
2021,44675508,,51
2021,44675509,,51
2021,45297417,,3
2021,44675511,,51
2021,44675512,,51
2021,44675513,,51
2021,44675514,,51
2021,45806658,,51
2021,44994399,,51
2021,44675515,,51
2021,45297418,,51
2021,44675516,,51
2021,44675517,,51
2021,44675519,,51
2021,44675518,,51
2021,44675520,,51
2021,44675521,,51
2021,44675522,,51
2021,44675523,,51
2021,44675524,,51
2021,44675525,,51
2021,44675526,,51
2021,44675527,,51
2021,44675528,,51
2021,45297419,,51
2021,45806659,,51
2021,44675530,,51
2021,44994400,,51
2021,44675531,,51
2021,44994401,,51
2021,44675532,,51
2021,44675533,,51
2021,45297421,,51
2021,44994402,,51
2021,44994403,,51
2021,45297422,,51
2021,44994404,,51
2021,44994405,,51
2021,44994406,,51
2021,44994407,,51
2021,45297435,,51
2021,44994408,,51
2021,44994409,,51
2021,44994410,,51
2021,44994411,,51
2021,44994412,,51
2021,45297424,,51
2021,45297425,,51
2021,45297426,,51
2021,44994416,,51
2021,45297436,,51
2021,45297437,,51
2021,44994417,,51
2021,44994418,,51
2021,44994419,,51
2021,44994420,,51
2021,44994421,,51
2021,45297438,,51
2021,44994422,,51
2021,44994423,,51
2021,44994424,,51
2021,44994425,,51
2021,44994426,,51
2021,45297427,,3
2021,44994428,,51
2021,44994429,,51
2021,45297428,,51
2021,44994430,,9
2021,45297439,,51
2021,45297440,,51
2021,45297441,,51
2021,44994431,,51
2021,45297442,,51
2021,45806660,,51
2021,44994433,,51
2021,44994434,,51
2021,44994435,,51
2021,44994436,,51
2021,44994437,,52
2021,44994438,,51
2021,44994439,,51
2021,45297429,,51
2021,45297430,,51
2021,45297431,,51
2021,44994440,,51
2021,44994442,,9
2021,44994446,,51
2021,44994449,,51
2021,44994451,,51
2021,44994452,,51
2021,45297432,,9
2021,44994454,,51
2021,44994455,,51
2021,44994456,,51
2021,44994457,,51
2021,44994458,,51
2021,45297449,,51
2021,41524601,,51
2021,42500581,,51
2021,42500582,,51
2021,42500583,,51
2021,42500584,,51
2021,42746750,,51
2021,42746749,,51
2021,42746753,,51
2021,44497837,,51
2021,44497839,,51
2021,44715457,,51
2021,44715456,,53
2021,45039837,,52
2021,45039837,,53
2021,45039838,,3
2021,45039841,,51
2021,45039840,,51
2021,41951284,,51
2021,42279366,,51
2021,42746751,,51
2021,42746752,,51
2021,42746748,,51
2021,45536647,,51
2021,43445420,,51
2021,43975096,,51
2021,45536648,,51
2021,43975097,,52
2021,41951285,,51
2021,41951286,,51
2021,41955190,,51
2021,42279367,,51
2021,41955191,,51
2021,42500585,,51
2021,42279368,,51
2021,42279369,,51
2021,42279370,,51
2021,42279371,,51
2021,42279372,,51
2021,42500586,,51
2021,42500587,,51
2021,42500588,,51
2021,42500589,,51
2021,42279378,,51
2021,42500590,,51
2021,42500591,,51
2021,42500592,,51
2021,42500593,,51
2021,42500594,,51
2021,42500595,,51
2021,42500596,,51
2021,42746754,,51
2021,43129343,,51
2021,42746758,,51
2021,42746755,,51
2021,43129339,,51
2021,43129340,,51
2021,43445427,,51
2021,43129345,,51
2021,43129341,,51
2021,43129342,,51
2021,43445421,,51
2021,43129347,,51
2021,43445422,,51
2021,43445425,,51
2021,43445424,,51
2021,43445426,,51
2021,43445423,,51
2021,43816392,,51
2021,43816393,,51
2021,43816394,,51
2021,43816395,,51
2021,43816396,,51
2021,43816397,,51
2021,45536653,,51
2021,43816398,,51
2021,43816399,,51
2021,43975105,,51
2021,43975101,,51
2021,43975102,,51
2021,43975103,,51
2021,44497844,,51
2021,44497842,,51
2021,44497849,,51
2021,44497850,,51
2021,44497845,,51
2021,44715471,,51
2021,44715460,,51
2021,44715478,,51
2021,44715482,,51
2021,45039842,,51
2021,44715502,,51
2021,46055321,,51
2021,44715510,,51
2021,45039845,,51
2021,45039844,,51
2021,45039843,,51
2021,45039850,,51
2021,45039848,,51
2021,43445428,,51
2021,43445429,,51
2021,46055423,,51
2021,45039851,,52
2021,41520138,,51
2021,41524602,,1
2021,41837492,,51
2021,41520140,,51
2021,41520139,,51
2021,41524603,,51
2021,41520141,,51
2021,41524604,,51
2021,42176369,,51
2021,41524606,,51
2021,41524605,,51
2021,41837494,,51
2021,42720393,,51
2021,42720394,,51
2021,42720395,,3
2021,41837498,,51
2021,41839872,,51
2021,42720396,,51
2021,42176375,,51
2021,43948821,,51
2021,42720399,,51
2021,42720400,,51
2021,42720401,,51
2021,42720402,,51
2021,42720403,,51
2021,42720404,,51
2021,43412854,,51
2021,43412855,,51
2021,42720407,,51
2021,42720408,,51
2021,42720409,,51
2021,42720410,,51
2021,42720411,,51
2021,43129085,,51
2021,43129086,,51
2021,43129087,,51
2021,43129088,,3
2021,43129089,,51
2021,43129090,,51
2021,43129091,,51
2021,43129092,,51
2021,43129093,,51
2021,43412856,,3
2021,43412858,,51
2021,43412859,,51
2021,43412860,,51
2021,43412861,,51
2021,43412862,,3
2021,43412863,,51
2021,43948822,,51
2021,43948823,,3
2021,43682131,,51
2021,43948824,,51
2021,44496696,,51
2021,43948826,,51
2021,43682135,,51
2021,43948827,,51
2021,43948828,,51
2021,43682137,,51
2021,43948829,,51
2021,43948830,,51
2021,43948831,,51
2021,43948832,,3
2021,43948833,,51
2021,43948834,,51
2021,43948835,,51
2021,43948836,,51
2021,43948837,,51
2021,43948838,,51
2021,44693953,,51
2021,43948839,,51
2021,45934309,,51
2021,45934310,,51
2021,45934311,,51
2021,44496701,,51
2021,44496702,,51
2021,44496703,,51
2021,44496704,,51
2021,44496705,,51
2021,44496706,,51
2021,44496707,,51
2021,44496708,,51
2021,44496709,,51
2021,44496710,,51
2021,44496711,,51
2021,44496712,,51
2021,44496713,,51
2021,44496714,,51
2021,44496715,,51
2021,44496716,,52
2021,44496717,,51
2021,45934315,,51
2021,44496718,,51
2021,44496719,,51
2021,44496720,,51
2021,44693955,,9
2021,44693956,,51
2021,44693957,,51
2021,45218443,,51
2021,44693958,,51
2021,44693959,,51
2021,44693960,,51
2021,44693961,,51
2021,44693962,,51
2021,44693963,,51
2021,44693964,,51
2021,45218441,,51
2021,44693966,,51
2021,44693967,,51
2021,45218442,,51
2021,44693969,,51
2021,45218444,,51
2021,45218445,,51
2021,45218446,,51
2021,45218447,,51
2021,45218448,,51
2021,45218449,,3
2021,45218450,,51
2021,45218451,,51
2021,45218452,,51
2021,45218453,,51
2021,45218454,,51
2021,45934319,,51
2021,43129472,,51
2021,43975194,,51
2021,42746951,,51
2021,42746952,,51
2021,44497946,,51
2021,44497947,,52
2021,44716174,,51
2021,44716175,,51
2021,44716176,,51
2021,45039937,,3
2021,42746955,,51
2021,46056368,,51
2021,46056369,,51
2021,42500708,,53
2021,43816533,,51
2021,43129479,,51
2021,43129480,,51
2021,43129483,,51
2021,43129484,,51
2021,43129488,,51
2021,43129489,,51
2021,43129491,,51
2021,43129492,,51
2021,41951314,,51
2021,45536765,,51
2021,41955262,,51
2021,42746957,,51
2021,43129474,,51
2021,44716211,,51
2021,44497949,,51
2021,44497950,,51
2021,44497951,,51
2021,42746961,,51
2021,45039942,,51
2021,46056374,,51
2021,43445773,,51
2021,43975199,,51
2021,43445787,,51
2021,43129496,,51
2021,43445774,,51
2021,43445775,,51
2021,43445783,,51
2021,43445777,,51
2021,43445778,,51
2021,43445779,,51
2021,43445780,,51
2021,43445781,,51
2021,43445782,,51
2021,44716401,,51
2021,44716402,,51
2021,44716403,,51
2021,43975195,,51
2021,43975196,,51
2021,43816542,,1
2021,43975197,,51
2021,43975198,,51
2021,44716212,,51
2021,46056385,,51
2021,46056386,,51
2021,43975200,,51
2021,44497952,,51
2021,44716183,,51
2021,46056389,,51
2021,45536766,,51
2021,45039941,,51
2021,45536767,,51
2021,41951316,,51
2021,41955194,,51
2021,43975107,,51
2021,43975108,,51
2021,41955192,,51
2021,41951288,,53
2021,42279379,,51
2021,43129352,,51
2021,43129353,,51
2021,42279380,,9
2021,42279381,,51
2021,42279382,,51
2021,42500599,,51
2021,42500600,,51
2021,42500606,,51
2021,42746760,,51
2021,43129358,,5
2021,42746761,,3
2021,42746759,,51
2021,43129349,,3
2021,42746763,,51
2021,43816400,,51
2021,43129355,,51
2021,43129354,,7
2021,43129361,,51
2021,46055425,,3
2021,46055426,,1
2021,43445435,,51
2021,43445437,,51
2021,43445439,,3
2021,43445436,,51
2021,43445433,,9
2021,43129357,,51
2021,41955193,,51
2021,42279386,,51
2021,42279388,,51
2021,42500608,,51
2021,44096596,,52
2021,44096605,,3
2021,44096615,,51
2021,44726229,,51
2021,44726237,,51
2021,44994379,,51
2021,44096577,,51
2021,44096587,,51
2021,44096606,,1
2021,44096612,,51
2021,44096623,,51
2021,44096624,,51
2021,44096736,,51
2021,44096737,,51
2021,44096738,,51
2021,44406056,,51
2021,44406063,,51
2021,44406065,,51
2021,44406067,,51
2021,44406068,,51
2021,44726226,,51
2021,44726227,,51
2021,44726228,,51
2021,44726230,,51
2021,44726231,,51
2021,44726236,,7
2021,44994378,,51
2021,44994380,,51
2021,44994381,,51
2021,44994382,,51
2021,44994383,,51
2021,44994384,,51
2021,41955202,,52
2021,43816403,,51
2021,43129365,,51
2021,43129366,,51
2021,43445441,,51
2021,41955203,,51
2021,42279389,,51
2021,42279390,,51
2021,42279391,,51
2021,42279392,,51
2021,43445461,,51
2021,42279394,,51
2021,43445448,,51
2021,43445455,,51
2021,42279397,,51
2021,43816404,,51
2021,43445459,,51
2021,43445460,,51
2021,43445451,,51
2021,42279401,,51
2021,43445442,,51
2021,43816405,,52
2021,42279404,,51
2021,42279405,,51
2021,43816407,,51
2021,43816408,,51
2021,42500611,,3
2021,42500613,,51
2021,42500614,,51
2021,43975113,,51
2021,43975109,,51
2021,43975112,,51
2021,42500618,,51
2021,42500619,,51
2021,43975110,,51
2021,43975111,,51
2021,42500622,,51
2021,42500624,,51
2021,42500625,,51
2021,42500626,,51
2021,42500627,,51
2021,42500628,,51
2021,44497851,,51
2021,44497852,,51
2021,42746769,,51
2021,42746767,,51
2021,44497853,,51
2021,43129369,,51
2021,44715515,,51
2021,43129368,,51
2021,43129364,,51
2021,43129373,,51
2021,43129362,,51
2021,46055429,,51
2021,45039852,,51
2021,43129372,,51
2021,43445440,,51
2021,43445453,,51
2021,43445449,,51
2021,43445450,,51
2021,43445458,,51
2021,45536659,,51
2021,45536658,,51
2021,43445452,,51
2021,43445446,,51
2021,43445443,,52
2021,43445444,,51
2021,43445445,,51
2021,43445456,,51
2021,43816409,,51
2021,43816410,,51
2021,43816412,,51
2021,46055430,,51
2021,43816414,,51
2021,41951317,,51
2021,41955264,,51
2021,41955263,,51
2021,42500709,,1
2021,42500710,,51
2021,42500711,,1
2021,42500712,,3
2021,42500713,,51
2021,42746962,,51
2021,42746963,,51
2021,42746964,,52
2021,42746965,,51
2021,42746966,,51
2021,42746967,,51
2021,43129526,,51
2021,43129524,,53
2021,43129525,,51
2021,43129521,,3
2021,43129522,,51
2021,43500409,,51
2021,43500410,,51
2021,43500408,,51
2021,43816546,,1
2021,43975207,,51
2021,43975208,,51
2021,44497955,,51
2021,44497953,,51
2021,44497957,,51
2021,44497956,,1
2021,44497954,,51
2021,44716426,,51
2021,44716427,,51
2021,44716409,,51
2021,44716435,,51
2021,44716419,,51
2021,44716429,,51
2021,45039945,,51
2021,45039946,,51
2021,45039947,,1
2021,44830307,,51
2021,42297855,,51
2021,42746778,,51
2021,41955205,,51
2021,41955206,,51
2021,41955207,,51
2021,41951293,,51
2021,41955208,,51
2021,41951294,,51
2021,41955209,,51
2021,41951295,,51
2021,42297856,,52
2021,42297857,,51
2021,42297858,,1
2021,42297859,,51
2021,42297860,,51
2021,42297861,,51
2021,42297862,,51
2021,42297863,,51
2021,42297864,,1
2021,42297864,,52
2021,42297865,,51
2021,42297866,,51
2021,42297867,,53
2021,43445464,,51
2021,42297868,,51
2021,42297869,,51
2021,42500629,,51
2021,42500630,,51
2021,42500631,,51
2021,42500632,,51
2021,42500633,,51
2021,42500634,,51
2021,42500635,,51
2021,42500636,,51
2021,42500637,,51
2021,42500638,,51
2021,42746785,,51
2021,42500639,,51
2021,42746770,,51
2021,42746771,,51
2021,42746774,,51
2021,42746779,,51
2021,42746775,,51
2021,42746787,,51
2021,42746784,,51
2021,42746786,,51
2021,42746782,,52
2021,42746772,,51
2021,42746781,,51
2021,42746777,,51
2021,43129374,,51
2021,42746773,,51
2021,43129381,,51
2021,43129382,,51
2021,43129378,,53
2021,43129376,,51
2021,43129383,,51
2021,45039853,,51
2021,43129379,,51
2021,43562483,,5
2021,43129375,,51
2021,43445463,,51
2021,43445462,,51
2021,43975114,,51
2021,43975115,,51
2021,43816415,,52
2021,43816416,,51
2021,43445466,,51
2021,44715516,,51
2021,43816417,,51
2021,43816418,,51
2021,43816419,,51
2021,43816420,,52
2021,43816421,,52
2021,43816422,,51
2021,44052210,,51
2021,44052217,,51
2021,44052220,,9
2021,44052225,,51
2021,44052226,,51
2021,44422683,,52
2021,44422684,,51
2021,44422685,,51
2021,44422686,,51
2021,44422687,,51
2021,44422688,,51
2021,44422689,,51
2021,44422691,,53
2021,44422692,,53
2021,44422693,,51
2021,44726238,,51
2021,44726239,,51
2021,44726240,,51
2021,44726241,,51
2021,44726242,,51
2021,44726243,,52
2021,44726244,,51
2021,44726245,,51
2021,44726246,,51
2021,44726247,,51
2021,44726248,,51
2021,44726249,,51
2021,45560758,,3
2021,45560760,,51
2021,45560769,,51
2021,45560818,,51
2021,45560829,,51
2021,45560931,,51
2021,45560943,,51
2021,45560948,,51
2021,45560959,,51
2021,44052227,,51
2021,41636629,,51
2021,42298331,,52
2021,41636631,,51
2021,42139466,,51
2021,41636633,,51
2021,42298332,,51
2021,41636635,,52
2021,41636636,,51
2021,41636637,,51
2021,42298333,,51
2021,41636644,,51
2021,42694747,,51
2021,41636648,,51
2021,41636647,,51
2021,41636649,,51
2021,42139468,,51
2021,42139469,,51
2021,42139470,,51
2021,42298335,,51
2021,42298336,,51
2021,43425266,,51
2021,42139474,,51
2021,42139475,,51
2021,42139476,,51
2021,44052228,,51
2021,42139477,,51
2021,42139478,,52
2021,42139479,,51
2021,42139480,,51
2021,42139481,,51
2021,42139482,,51
2021,42467856,,51
2021,42467857,,51
2021,45453424,,51
2021,42139486,,51
2021,44052230,,51
2021,42139488,,51
2021,42298341,,51
2021,42298342,,52
2021,42467858,,51
2021,42467859,,51
2021,42467860,,51
2021,42298346,,51
2021,42298347,,51
2021,45934152,,51
2021,45934153,,51
2021,43425267,,51
2021,42298349,,51
2021,43006987,,51
2021,43006989,,1
2021,43006989,,9
2021,43006990,,51
2021,42298353,,51
2021,42298354,,51
2021,42298355,,51
2021,42298356,,51
2021,42298357,,51
2021,42298358,,51
2021,42298359,,51
2021,42694748,,51
2021,42467862,,51
2021,42467866,,51
2021,45453425,,9
2021,45453426,,51
2021,45453427,,51
2021,45453428,,51
2021,45453429,,1
2021,42298363,,52
2021,42298364,,51
2021,42298365,,51
2021,42298366,,51
2021,42298370,,51
2021,42298371,,51
2021,42298372,,51
2021,45453430,,51
2021,42298374,,51
2021,42298375,,51
2021,42298376,,51
2021,45934156,,51
2021,42298378,,51
2021,42298379,,51
2021,42298380,,51
2021,42298383,,51
2021,42467867,,51
2021,43425268,,51
2021,42467868,,51
2021,42467869,,51
2021,42467870,,51
2021,43425269,,51
2021,42694750,,51
2021,42467873,,51
2021,42467874,,51
2021,42467875,,3
2021,42467877,,51
2021,42694751,,51
2021,42467879,,51
2021,42694752,,51
2021,43425270,,51
2021,42694753,,9
2021,42467883,,51
2021,42467884,,51
2021,43006992,,7
2021,42694754,,51
2021,42694755,,51
2021,42694756,,51
2021,43425271,,51
2021,42694758,,51
2021,42694759,,51
2021,42694760,,51
2021,43006998,,51
2021,42694762,,51
2021,42694763,,51
2021,45934158,,51
2021,43007000,,51
2021,43007001,,51
2021,42694766,,51
2021,42694767,,51
2021,45934160,,51
2021,45934161,,1
2021,43425272,,51
2021,42694770,,51
2021,42694772,,51
2021,43007003,,51
2021,43007007,,51
2021,43007011,,51
2021,43007016,,51
2021,43007020,,51
2021,43007023,,51
2021,43007029,,51
2021,43007035,,51
2021,43007037,,51
2021,43007038,,51
2021,43007050,,51
2021,43007052,,51
2021,43007053,,51
2021,44800029,,51
2021,43007056,,51
2021,43425274,,51
2021,43425275,,51
2021,43425276,,51
2021,43425277,,51
2021,43425278,,51
2021,44052231,,51
2021,44052232,,51
2021,43425281,,51
2021,43425282,,51
2021,43425283,,51
2021,43425284,,51
2021,43425285,,51
2021,43425286,,51
2021,43425287,,51
2021,43425288,,51
2021,43425289,,52
2021,45453431,,51
2021,43425291,,51
2021,45453432,,51
2021,45453433,,51
2021,45453434,,51
2021,43425295,,51
2021,45453435,,51
2021,45453436,,51
2021,43693152,,51
2021,43693153,,51
2021,44496599,,51
2021,45934168,,1
2021,45453437,,51
2021,43693157,,51
2021,43693158,,51
2021,44052234,,51
2021,43693160,,51
2021,43693163,,51
2021,43693164,,1
2021,44052235,,51
2021,44052238,,51
2021,44052239,,51
2021,44052240,,51
2021,44496600,,51
2021,44052242,,1
2021,44052243,,51
2021,44496601,,51
2021,45453439,,51
2021,45453440,,51
2021,44496602,,9
2021,44052248,,51
2021,44052250,,51
2021,44052251,,51
2021,44496603,,51
2021,44496604,,51
2021,44052254,,51
2021,44052255,,51
2021,44800031,,51
2021,44496606,,51
2021,45934172,,51
2021,44496607,,51
2021,44800032,,51
2021,44496609,,51
2021,45453441,,1
2021,44496611,,51
2021,44496617,,51
2021,44496618,,51
2021,44800033,,51
2021,44496621,,51
2021,44977474,,3
2021,44800035,,51
2021,44977475,,51
2021,44496625,,51
2021,44496627,,51
2021,44977476,,51
2021,44800039,,51
2021,44496633,,51
2021,44496637,,51
2021,44496642,,51
2021,44977477,,51
2021,44800043,,51
2021,45453442,,51
2021,44800045,,51
2021,45934174,,53
2021,44800046,,51
2021,44800048,,51
2021,44800049,,51
2021,44977478,,51
2021,45453443,,51
2021,44800050,,51
2021,44977479,,51
2021,44977480,,51
2021,44977482,,51
2021,45934178,,51
2021,44977483,,51
2021,44977484,,51
2021,44977485,,51
2021,44977486,,51
2021,45934179,,51
2021,45934180,,51
2021,45934181,,51
2021,44977491,,51
2021,44977492,,51
2021,44977493,,51
2021,44977494,,51
2021,44977495,,51
2021,44977496,,51
2021,44977497,,51
2021,45934183,,51
2021,45453448,,51
2021,44977500,,51
2021,44977501,,51
2021,45453449,,51
2021,44977503,,51
2021,44977504,,51
2021,44977505,,51
2021,44977506,,51
2021,44977507,,51
2021,44977508,,51
2021,41847029,,51
2021,41843292,,51
2021,41847032,,51
2021,43076487,,51
2021,43076488,,51
2021,42467887,,51
2021,42467888,,51
2021,43959149,,51
2021,43076490,,51
2021,43076491,,51
2021,43076492,,51
2021,45561133,,51
2021,44417404,,51
2021,44417405,,51
2021,44693934,,51
2021,43959155,,51
2021,44417406,,51
2021,45561134,,51
2021,44693936,,51
2021,44693937,,51
2021,45029901,,51
2021,45029906,,51
2021,45029907,,51
2021,45029908,,51
2021,42691270,,51
2021,42691271,,51
2021,42691272,,51
2021,42691273,,51
2021,42691275,,3
2021,42691278,,51
2021,42691277,,51
2021,42691276,,51
2021,42691279,,1
2021,42691280,,9
2021,42691281,,51
2021,42691282,,51
2021,44830299,,1
2021,42691284,,51
2021,42691287,,51
2021,42691285,,9
2021,42691286,,51
2021,42691288,,51
2021,42691289,,51
2021,42691290,,1
2021,42691291,,1
2021,43824509,,51
2021,42691292,,51
2021,42691293,,52
2021,42691294,,51
2021,42691295,,3
2021,42691296,,51
2021,42691297,,51
2021,42691298,,51
2021,42691299,,9
2021,42691300,,51
2021,42691265,,3
2021,42691266,,3
2021,42691267,,51
2021,42691268,,51
2021,42691269,,51
2021,42691263,,51
2021,42720414,,51
2021,42691301,,1
2021,42691302,,1
2021,42691303,,1
2021,42691304,,9
2021,42691305,,9
2021,42691306,,1
2021,42691307,,51
2021,42691308,,51
2021,42691314,,3
2021,42691315,,51
2021,42691316,,53
2021,42691317,,53
2021,42691318,,51
2021,42691319,,51
2021,42720413,,51
2021,42691321,,51
2021,42691324,,3
2021,42691325,,3
2021,42691328,,9
2021,42691329,,9
2021,42720416,,51
2021,42891766,,51
2021,42891767,,51
2021,42720418,,51
2021,45808503,,52
2021,42720421,,3
2021,42720422,,51
2021,42720424,,51
2021,42720427,,51
2021,42720428,,52
2021,42720429,,51
2021,42720433,,9
2021,42720434,,51
2021,42720437,,51
2021,42720447,,51
2021,42720452,,51
2021,42720453,,1
2021,42720515,,1
2021,42720512,,51
2021,42720513,,51
2021,42720514,,51
2021,42720516,,3
2021,42720519,,9
2021,42720520,,51
2021,42720521,,51
2021,42720522,,51
2021,42720527,,51
2021,42720528,,51
2021,42720531,,51
2021,42720532,,51
2021,42720533,,51
2021,43931585,,51
2021,42720535,,51
2021,42720537,,51
2021,42720538,,51
2021,42720539,,51
2021,42720542,,51
2021,42720543,,51
2021,42720544,,51
2021,42720545,,51
2021,42720546,,3
2021,42891768,,51
2021,42891769,,9
2021,42891770,,3
2021,42891772,,52
2021,42891773,,51
2021,42891774,,3
2021,42891775,,51
2021,42891776,,51
2021,42891777,,51
2021,42891778,,51
2021,43500293,,1
2021,42891780,,51
2021,42891781,,51
2021,42891782,,51
2021,42891783,,9
2021,42891785,,3
2021,42891784,,51
2021,42891787,,9
2021,42891786,,51
2021,43672531,,51
2021,42891788,,51
2021,42891789,,53
2021,42891790,,51
2021,42891791,,51
2021,42891792,,51
2021,42891794,,3
2021,42891796,,51
2021,42891797,,51
2021,42891795,,3
2021,42891798,,51
2021,42891793,,9
2021,42891799,,51
2021,42891800,,51
2021,42891801,,51
2021,42891802,,51
2021,42891803,,1
2021,42891804,,1
2021,42891805,,51
2021,42891806,,9
2021,43500295,,51
2021,42891807,,51
2021,42891808,,51
2021,42891809,,51
2021,42891810,,3
2021,42891811,,53
2021,44830300,,3
2021,42919078,,51
2021,42891814,,51
2021,42891815,,51
2021,42891816,,1
2021,42891817,,3
2021,42891818,,3
2021,42891819,,51
2021,42919080,,51
2021,42919079,,51
2021,42919081,,3
2021,42919082,,51
2021,42919083,,51
2021,42919084,,51
2021,42919085,,51
2021,42919086,,3
2021,42919087,,1
2021,42919088,,9
2021,42919089,,3
2021,42919090,,51
2021,42919091,,51
2021,42919092,,1
2021,42919093,,51
2021,42919094,,51
2021,42919095,,9
2021,42919096,,51
2021,42919097,,3
2021,42919098,,51
2021,42919099,,51
2021,42919100,,3
2021,42919102,,51
2021,42919103,,51
2021,42919104,,51
2021,42919101,,5
2021,42919105,,51
2021,42919106,,51
2021,42919107,,51
2021,42919108,,3
2021,42919109,,3
2021,42919110,,51
2021,42919111,,51
2021,42919112,,53
2021,42919113,,3
2021,42919115,,51
2021,42919117,,3
2021,42919116,,51
2021,42919118,,51
2021,42919119,,51
2021,42919120,,52
2021,42919121,,1
2021,42919122,,9
2021,42919122,,52
2021,42919123,,51
2021,42919124,,51
2021,42919125,,3
2021,42919126,,51
2021,42919128,,1
2021,42919129,,51
2021,42919130,,9
2021,42919131,,3
2021,42919132,,3
2021,42919133,,3
2021,42919134,,3
2021,43500323,,51
2021,43500324,,51
2021,43500325,,53
2021,43500326,,9
2021,43824510,,51
2021,43500327,,1
2021,43500328,,52
2021,43500329,,3
2021,43500329,,9
2021,43500330,,51
2021,43500331,,51
2021,43500334,,51
2021,43500332,,1
2021,43500333,,51
2021,43500335,,51
2021,43500336,,3
2021,43500337,,51
2021,43500338,,3
2021,43500339,,3
2021,43500340,,3
2021,43500342,,51
2021,43500341,,51
2021,43500343,,3
2021,43500344,,1
2021,43500346,,51
2021,43500347,,1
2021,43500348,,51
2021,43500349,,3
2021,43500350,,51
2021,43500351,,1
2021,43500352,,1
2021,44830301,,4
2021,43500355,,9
2021,43500356,,51
2021,43500357,,9
2021,43500358,,51
2021,43500359,,9
2021,43500360,,51
2021,43500362,,9
2021,43500361,,51
2021,43500363,,1
2021,43500364,,51
2021,43500365,,5
2021,46012910,,51
2021,43500367,,3
2021,43500368,,1
2021,44830302,,3
2021,44830303,,3
2021,43500371,,3
2021,43500374,,1
2021,43500375,,51
2021,43500376,,51
2021,43500377,,3
2021,43500378,,3
2021,43500381,,51
2021,43500382,,51
2021,43500379,,3
2021,43500380,,3
2021,43500385,,51
2021,43500386,,51
2021,43500387,,51
2021,43500388,,3
2021,43500389,,51
2021,43500390,,1
2021,43500391,,51
2021,43500392,,3
2021,43562505,,51
2021,43500396,,1
2021,43500394,,51
2021,43500395,,9
2021,43500397,,53
2021,43500398,,52
2021,43500399,,51
2021,43500400,,51
2021,43500401,,3
2021,43500402,,9
2021,43500403,,51
2021,43500404,,51
2021,43500405,,51
2021,43500406,,9
2021,43672539,,51
2021,43672541,,9
2021,43672542,,1
2021,43672543,,9
2021,43672545,,51
2021,43672547,,51
2021,43672549,,3
2021,43672555,,1
2021,43672557,,3
2021,43672562,,53
2021,43672577,,9
2021,43672581,,9
2021,43672586,,51
2021,43672584,,52
2021,43672585,,51
2021,43672588,,1
2021,43672589,,51
2021,43672592,,3
2021,43672594,,51
2021,43672595,,51
2021,43672596,,9
2021,43672598,,9
2021,43672599,,1
2021,43672603,,3
2021,43672648,,51
2021,43672604,,3
2021,43672605,,51
2021,43672649,,51
2021,43672653,,51
2021,43672654,,51
2021,43672656,,51
2021,43672657,,51
2021,43672655,,9
2021,43672658,,1
2021,43672660,,9
2021,43672661,,3
2021,43672663,,51
2021,43672665,,9
2021,43672666,,9
2021,43672667,,9
2021,43672669,,3
2021,43672671,,51
2021,43672672,,51
2021,43672678,,51
2021,43672675,,9
2021,43672676,,51
2021,43672679,,51
2021,43672682,,51
2021,43672687,,1
2021,43672688,,3
2021,43672534,,51
2021,43672532,,51
2021,43672533,,51
2021,43672690,,5
2021,43672692,,51
2021,43672693,,51
2021,43672694,,51
2021,43672695,,3
2021,43672697,,51
2021,43672699,,1
2021,43672701,,51
2021,43672704,,3
2021,43672705,,9
2021,43672708,,9
2021,43672710,,51
2021,43672711,,51
2021,43672712,,1
2021,43672713,,1
2021,43672715,,51
2021,43672716,,3
2021,43672718,,9
2021,43672719,,51
2021,43672725,,3
2021,43824512,,51
2021,43824513,,3
2021,43824514,,51
2021,43824515,,51
2021,43824516,,51
2021,43824517,,51
2021,43824518,,51
2021,43824519,,3
2021,43824520,,3
2021,43824521,,51
2021,43824522,,1
2021,43824523,,51
2021,43824524,,3
2021,43824525,,51
2021,43824526,,51
2021,43824527,,51
2021,43824528,,51
2021,43824529,,9
2021,43824530,,52
2021,43824531,,51
2021,43824532,,1
2021,43824533,,51
2021,43824534,,52
2021,43824535,,51
2021,43824536,,3
2021,43824537,,51
2021,43824539,,1
2021,43824538,,51
2021,43824540,,51
2021,43824541,,9
2021,43824542,,51
2021,43824543,,3
2021,43824544,,51
2021,43824545,,1
2021,43824546,,1
2021,43824547,,52
2021,43824548,,51
2021,43824549,,51
2021,43824550,,9
2021,43824551,,3
2021,43824552,,3
2021,43824553,,3
2021,43824554,,3
2021,43824555,,3
2021,43824556,,1
2021,43824557,,3
2021,43824558,,3
2021,43824559,,1
2021,43824560,,51
2021,43824561,,9
2021,43824562,,51
2021,43824563,,9
2021,43824564,,52
2021,43824565,,1
2021,43824566,,1
2021,43824567,,51
2021,43824568,,51
2021,43824569,,9
2021,43824511,,51
2021,43824570,,51
2021,43824571,,51
2021,43824572,,51
2021,43824573,,9
2021,43824574,,3
2021,43824575,,3
